Name;Price;Review;Score;Image;Subcategory;URL;Platform;Store;Category;brand;historical_sold;view_count;shop_location;enToken;thToken
[ประกันไทย] คีย์บอร์ด Royal Kludge RK68 RK RGB Hotswap Wireless ไร้สาย คีย์ไทย Mechanical Keyboard คีย์บอร์ดไร้สาย RK837;1690.0;584;4.943502824858757;https://cf.shopee.co.th/file/18a4919edca68bccaf6621692384f83d_tn;อุปกรณ์สำหรับเล่นเกม;https://shopee.co.th/[ประกันไทย]-คีย์บอร์ด-Royal-Kludge-RK68-RK-RGB-Hotswap-Wireless-ไร้สาย-คีย์ไทย-Mechanical-Keyboard-คีย์บอร์ดไร้สาย-RK837-i.17216515.14100854069;Shopee;;อุปกรณ์สำหรับเกมเมอร์;;393;8163;จังหวัดกรุงเทพมหานคร;Royal Kludge RK68 RK RGB Hotswap Wireless Mechanical Keyboard RK837 ;ประกันไทย คีย์บอร์ด 68 ไร้สาย คีย์ไทย คีย์บอร์ดไร้สาย 837 
[พร้อมส่ง] Oppo F9 ของเเท้100%  RAM 6GB ROM 128GB หน้าจอ 6.3 นิ้ว  ประกันร้าน เเถมฟรีเคสใส+ฟิล์มกระจก;3545.0;949;4.563106796116505;https://cf.shopee.co.th/file/fe2447806a8be05de0f0c99460dc00cb_tn;โทรศัพท์มือถือ;https://shopee.co.th/[พร้อมส่ง]-Oppo-F9-ของเเท้100%--RAM-6GB-ROM-128GB-หน้าจอ-6.3-นิ้ว--ประกันร้าน-เเถมฟรีเคสใส+ฟิล์มกระจก-i.279850661.10515609109;Shopee;;โทรศัพท์มือถือและแท็บเล็ต;;421;7837;จังหวัดกรุงเทพมหานคร;Oppo F9 100 RAM 6GB ROM 128GB 6.3 + ;พร้อมส่ง 9 ของเเท้100 6 128 หน้าจอ 6.3 นิ้ว ประกันร้าน เเถมฟรีเคสใส+ฟิล์มกระจก 
[พร้อมส่ง] Samsung Galaxy Tab S6 Lite LTE | WiFi S-Pen 🖊 2.3GHz Octa Core ประกันศูนย์ ผ่อน 0% 10 เดือน SixteenPhone;8940.0;545;4.892857142857143;https://cf.shopee.co.th/file/638379f4dff89b14478209efceb923a4_tn;แท็บเล็ต;https://shopee.co.th/[พร้อมส่ง]-Samsung-Galaxy-Tab-S6-Lite-LTE-|-WiFi-S-Pen-🖊-2.3GHz-Octa-Core-ประกันศูนย์-ผ่อน-0%-10-เดือน-SixteenPhone-i.395209257.2981221217;Shopee;;โทรศัพท์มือถือและแท็บเล็ต;;99;2614;จังหวัดกรุงเทพมหานคร;Samsung Galaxy Tab S6 Lite LTE WiFi S-Pen 2.3GHz Octa Core 0 10 SixteenPhone ;พร้อมส่ง 6 - 2.3 ประกันศูนย์ ผ่อน 0 10 เดือน 
[รับประกัน 1 ปี] Eloop EQ-24BUS หัวชาร์จเร็ว QC3.0 24W USB Quick Charge Charger ที่ชาร์จแบตมือถือ EQ24-BUS Adapter;199.0;11416;4.817817104720483;https://cf.shopee.co.th/file/b66532ff2b310719ec0072f35b524f16_tn;มือถือและอุปกรณ์เสริม;https://shopee.co.th/[รับประกัน-1-ปี]-Eloop-EQ-24BUS-หัวชาร์จเร็ว-QC3.0-24W-USB-Quick-Charge-Charger-ที่ชาร์จแบตมือถือ-EQ24-BUS-Adapter-i.28426506.923818911;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;ELOOP(อีลูป);55064;13299;จังหวัดนนทบุรี;1 Eloop EQ-24BUS QC3.0 24W USB Quick Charge Charger EQ24-BUS Adapter ;รับประกัน 1 ปี -24 หัวชาร์จเร็ว 3.0 24 ที่ชาร์จแบตมือถือ 24- 
[สต็อกประเทศไทย]KY101 โดรนพับได้ กล้อง2ตัว 4K HD กล้อง Real Time Wide Angle Drone Altitude Hold Auto Hover RC Quadcopter;559.0;152;4.3061224489795915;https://cf.shopee.co.th/file/e3c7f58ee6ea094e8dbacaf660d4c497_tn;กล้องแอคชั่น;https://shopee.co.th/[สต็อกประเทศไทย]KY101-โดรนพับได้-กล้อง2ตัว-4K-HD-กล้อง-Real-Time-Wide-Angle-Drone-Altitude-Hold-Auto-Hover-RC-Quadcopter-i.388496863.11200000611;Shopee;;กล้อง;;123;539;จังหวัดเชียงใหม่;KY101 2 4K HD Real Time Wide Angle Drone Altitude Hold Auto Hover RC Quadcopter ;สต็อกประเทศไทย 101 โดรนพับได้ กล้อง2ตัว 4 กล้อง 
[สินค้าขายดี] Dtech สาย USB printer 💯ยาว 1.8/ 3/ 5 เมตร  USB 2.0 (A+B)  #สายต่อ printer หัว A+B USB 2.0#สาย usb printer;65.0;55;4.912820512820513;https://cf.shopee.co.th/file/413076814fc26bddb97fddc986705163_tn;อุปกรณ์เน็ตเวิร์ค;https://shopee.co.th/[สินค้าขายดี]-Dtech-สาย-USB-printer-💯ยาว-1.8/-3/-5-เมตร--USB-2.0-(A+B)--#สายต่อ-printer-หัว-A+B-USB-2.0#สาย-usb-printer-i.399954665.11704364857;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;;619;584;จังหวัดกรุงเทพมหานคร;Dtech USB printer 1.8 3 5 USB 2.0 A+B printer A+B USB 2.0 usb printer ;สินค้าขายดี สาย ยาว 1.8 3 5 เมตร 2.0 + สายต่อ หัว + 2.0 สาย 
[ส่งด่วน1วัน✅]ปลอกสำหรับ Apple Pencil 1&2 Case ปอกปากกา ซิลิโคน ปลอกปากกาซิลิโคน เคสปากกา ApplePencil silicone ปากกา Stylus Pen ปากกาสไตลัส เคสไอแพด Case ipad ฟิล์มกระจกไอแพด ฟิล์มกระดาษ ปอกปากกา ไอแพด ปากกาไอแพด ปากกาiPad ปอกปากกาipad เคสปากกาไอแพด;38.0;4837;4.7272727272727275;https://cf.shopee.co.th/file/9b3a22f08fef769a0e659e0c99b02816_tn;มือถือและอุปกรณ์เสริม;https://shopee.co.th/[ส่งด่วน1วัน✅]ปลอกสำหรับ-Apple-Pencil-1&2-Case-ปอกปากกา-ซิลิโคน-ปลอกปากกาซิลิโคน-เคสปากกา-ApplePencil-silicone-ปากกา-Stylus-Pen-ปากกาสไตลัส-เคสไอแพด-Case-ipad-ฟิล์มกระจกไอแพด-ฟิล์มกระดาษ-ปอกปากกา-ไอแพด-ปากกาไอแพด-ปากกาiPad-ปอกปากกาipad-เคสปากกาไอแพด-i.3932024.6854331376;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);16667;10700;จังหวัดกรุงเทพมหานคร;1 Apple Pencil 1 2 Case ApplePencil silicone Stylus Pen Case ipad iPad ipad ;ส่งด่วน1วัน ปลอกสำหรับ 1 2 ปอกปากกา ซิลิโคน ปลอกปากกาซิลิโคน เคสปากกา ปากกา ปากกาสไตลัส เคสไอแพด ฟิล์มกระจกไอแพด ฟิล์มกระดาษ ปอกปากกา ไอแพด ปากกาไอแพด ปากกา ปอกปากกา เคสปากกาไอแพด 
[ส่งด่วนกทม 4 ชม ทักแชท][เหลือ2060.1ใช้โค้ดCCB08MARNW Ais pocket wifi 4G/LTE hi-speed ประกันศูนย์ ใช้ได้ทุกเครือข่าย;1389.0;241;4.695121951219512;https://cf.shopee.co.th/file/03e4a42bcc51b840de584ffce0323ade_tn;อุปกรณ์เน็ตเวิร์ค;https://shopee.co.th/[ส่งด่วนกทม-4-ชม-ทักแชท][เหลือ2060.1ใช้โค้ดCCB08MARNW-Ais-pocket-wifi-4G/LTE-hi-speed-ประกันศูนย์-ใช้ได้ทุกเครือข่าย-i.17057147.8815228040;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;AIS(เอไอเอส);170;2487;จังหวัดกรุงเทพมหานคร;4 2060.1 CCB08MARNW Ais pocket wifi 4G LTE hi-speed ;ส่งด่วนกทม 4 ชม ทักแชท เหลือ2060.1ใช้โค้ด 08 4 - ประกันศูนย์ ใช้ได้ทุกเครือข่าย 
[ส่งไว!!!] บล็อกน้ำ หม้อน้ำ อลูมิเนียม รูปกติ water cooling block aluminum ระบายความร้อน diy;65.0;340;4.91183879093199;https://cf.shopee.co.th/file/e75d8b533feb62efe3db60f8d0521366_tn;ชิ้นส่วนคอมพิวเตอร์;https://shopee.co.th/[ส่งไว!!!]-บล็อกน้ำ-หม้อน้ำ-อลูมิเนียม-รูปกติ-water-cooling-block-aluminum-ระบายความร้อน-diy-i.226197285.4531347431;Shopee;;ชิ้นส่วนคอมพิวเตอร์;;1366;746;จังหวัดกรุงเทพมหานคร;water cooling block aluminum diy ;ส่งไว บล็อกน้ำ หม้อน้ำ อลูมิเนียม รูปกติ ระบายความร้อน 
[ส่งไว!!!]40x40mm Heatsink 4 ซม ระบายความร้อน ซิงค์ แผงระบายความร้อน;18.0;271;4.911816578483245;https://cf.shopee.co.th/file/9e3108c1f3ce342a24451f29bf46103b_tn;คอมพิวเตอร์และแล็ปท็อป;https://shopee.co.th/[ส่งไว!!!]40x40mm-Heatsink-4-ซม-ระบายความร้อน-ซิงค์-แผงระบายความร้อน-i.226197285.3538359959;Shopee;;คอมพิวเตอร์และแล็ปท็อป;No Brand(ไม่มียี่ห้อ);7933;515;จังหวัดกรุงเทพมหานคร;40x40mm Heatsink 4 ;ส่งไว 40 40 4 ซม ระบายความร้อน ซิงค์ แผงระบายความร้อน 
[เก็บโค้ดรับคืน 10%coin]RAM ADATA 8GB /3200 MHZ(ซื้อพร้อมเครื่อง ติดตั้งฟรี);1150.0;327;4.917960088691796;https://cf.shopee.co.th/file/f6002a696a7c160ca39aabfd0434fb26_tn;ชิ้นส่วนคอมพิวเตอร์;https://shopee.co.th/[เก็บโค้ดรับคืน-10%coin]RAM-ADATA-8GB-/3200-MHZ(ซื้อพร้อมเครื่อง-ติดตั้งฟรี)-i.129427589.4139526266;Shopee;;ชิ้นส่วนคอมพิวเตอร์;;755;2544;จังหวัดกรุงเทพมหานคร;10 coin RAM ADATA 8GB 3200 MHZ ;เก็บโค้ดรับคืน 10 8 3200 ซื้อพร้อมเครื่อง ติดตั้งฟรี 
[เหลือ 259 บ. โค้ด SPNW40] SanDisk microSD 32/64/128GB ULTRA Class10 ประกัน SYNNEX 10 ปี;299.0;447;4.781818181818182;https://cf.shopee.co.th/file/db01ca5f305af387e173e18e2e13be6b_tn;เมมโมรี่การ์ด;https://shopee.co.th/[เหลือ-259-บ.-โค้ด-SPNW40]-SanDisk-microSD-32/64/128GB-ULTRA-Class10-ประกัน-SYNNEX-10-ปี-i.13127125.298996986;Shopee;;อุปกรณ์จัดเก็บข้อมูล;Sandisk(แซนดิสก์);463;292;จังหวัดสมุทรปราการ;259 . SPNW40 SanDisk microSD 32 64 128GB ULTRA Class10 SYNNEX 10 ;เหลือ 259 บ. โค้ด 40 32 64 128 10 ประกัน 10 ปี 
"""""""[เหลือ12,140แชทรับโค้ด]  Xiaomi Monitor Gaming Curved 34"""""""" 21:9  Refresh Rate 144Hz WQHD จอเกมมิ่ง รับประกันสินค้า 1ปี""""""";12490.0;3432;4.826989619377162;https://cf.shopee.co.th/file/41a5439851b510af5e3f2873d08ac05a_tn;อุปกรณ์เสริมคอมพิวเตอร์;https://shopee.co.th/[เหลือ12,140แชทรับโค้ด]--Xiaomi-Monitor-Gaming-Curved-34-21:9--Refresh-Rate-144Hz-WQHD-จอเกมมิ่ง-รับประกันสินค้า-1ปี-i.43988129.7634578614;Shopee;;อุปกรณ์เสริมคอมพิวเตอร์;Xiaomi;1897;30044;จังหวัดสมุทรสาคร;12 140 Xiaomi Monitor Gaming Curved 34 21 9 Refresh Rate 144Hz WQHD 1 ;เหลือ12 140แชทรับโค้ด 34 21 9 144 จอเกมมิ่ง รับประกันสินค้า 1ปี 
[เหลือ4311ใช้โค้ด CCB4MAR500] [ส่งด่วน4ชม กทม] Xiaomi redmi 9c 2/32 / 3/64 / 4/128 GB ประกันศูนย์ไทย 15 เดือน;3599.0;1978;4.871;https://cf.shopee.co.th/file/df9113d7d514b6fcabbdcc34228a5dac_tn;โทรศัพท์มือถือ;https://shopee.co.th/[เหลือ4311ใช้โค้ด-CCB4MAR500]-[ส่งด่วน4ชม-กทม]-Xiaomi-redmi-9c-2/32-/-3/64-/-4/128-GB-ประกันศูนย์ไทย-15-เดือน-i.17057147.5541487061;Shopee;;โทรศัพท์มือถือและแท็บเล็ต;Xiaomi(เสี่ยวมี่);2237;4792;จังหวัดกรุงเทพมหานคร;4311 CCB4MAR500 4 Xiaomi redmi 9c 2 32 3 64 4 128 GB 15 ;เหลือ4311ใช้โค้ด 4 500 ส่งด่วน4ชม กทม 9 2 32 3 64 4 128 ประกันศูนย์ไทย 15 เดือน 
